href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2487,korean79,female,"['south', 'korea']","korean
(kor)",['none'],"['53,', 'female', '']",16.0,academic,usa,36.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2490,korean80,female,"['south', 'korea']","korean
(kor)","['japanese', 'spanish', '']","['42,', 'female', '']",13.0,academic,usa,19.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2505,korean81,male,"['south', 'korea']","korean
(kor)","['burmese', '']","['44,', 'male', '']",12.0,academic,usa,10.0,44.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2515,korean82,female,"['south', 'korea']","korean
(kor)","['spanish', '']","['29,', 'female', '']",8.0,academic,usa,8.5,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2516,korean83,male,"['south', 'korea']","korean
(kor)","['japanese', '']","['31,', 'male', '']",10.0,academic,usa,10.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2518,korean85,female,"['south', 'korea']","korean
(kor)","['mandarin', '']","['20,', 'female', '']",14.0,academic,usa,5.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2519,korean86,female,"['south', 'korea']","korean
(kor)","['mandarin', '']","['21,', 'female', '']",6.0,academic,usa,2.5,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2520,korean87,male,"['south', 'korea']","korean
(kor)",['none'],"['20,', 'male', '']",8.0,academic,usa,0.4,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2534,korean88,female,"['south', 'korea']","korean
(kor)",['none'],"['24,', 'female', '']",9.0,academic,usa,4.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2576,korean89,male,"['south', 'korea']","korean
(kor)",['none'],"['18,', 'male', '']",5.0,academic,usa,2.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2605,korean90,female,"['south', 'korea']","korean
(kor)","['japanese', 'french', '']","['35,', 'female', '']",12.0,academic,usa,6.8,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2685,korean91,female,"['south', 'korea']","korean
(kor)","['japanese', '']","['43,', 'female', '']",14.0,academic,usa,7.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2737,korean92,female,"['south', 'korea']","korean
(kor)",['none'],"['19,', 'female', '']",6.0,naturalistic,usa,12.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2777,korean93,female,"['south', 'korea']","korean
(kor)","['french', '']","['23,', 'female', '']",7.0,academic,usa,0.8,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2790,korean95,female,"['south', 'korea']","korean
(kor)",['none'],"['36,', 'female', '']",13.0,academic,usa,12.0,36.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2838,korean96,female,"['south', 'korea']","korean
(kor)","['mandarin', '']","['21,', 'female', '']",10.0,academic,usa,0.7,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2930,korean97,female,"['south', 'korea']","korean
(kor)",['none'],"['49,', 'female', '']",13.0,academic,usa,15.0,49.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3028,korean98,male,"['south', 'korea']","korean
(kor)",['none'],"['23,', 'male', '']",8.0,academic,usa,1.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=281,portuguese1,female,"['bahia,', 'brazil']","portuguese
(por)","['spanish', '']","['37,', 'female', '']",16.0,academic,usa,1.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=283,portuguese2,female,"['brasilia,', 'brazil']","portuguese
(por)","['spanish', '']","['18,', 'female', '']",10.0,academic,usa,0.2,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=284,portuguese3,female,"['blumenau,', 'brazil']","portuguese
(por)","['spanish', '']","['18,', 'female', '']",15.0,academic,usa,1.2,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=285,portuguese4,male,"['cabinda,', 'angola']","portuguese
(por)","['french', 'spanish', '']","['20,', 'male', '']",15.0,academic,usa,1.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=286,portuguese5,male,"['lubango,', 'angola']","portuguese
(por)","['spanish', 'german', '']","['31,', 'male', '']",13.0,academic,usa,1.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=287,portuguese6,male,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['44,', 'male', '']",15.0,academic,usa,0.1,44.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=290,portuguese9,male,"['paulo,', 'brazil']","portuguese
(por)","['french', 'spanish', '']","['18,', 'male', '']",14.0,academic,usa,2.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=282,portuguese10,male,"['sul,', 'brazil']","portuguese
(por)","['spanish', '']","['21,', 'male', '']",13.0,academic,usa,0.5,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=615,portuguese15,male,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'french', 'italian', '']","['54,', 'male', '']",9.0,academic,usa,1.5,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=806,portuguese17,male,"['salinas,', 'brazil']","portuguese
(por)","['spanish', '']","['18,', 'male', '']",15.0,naturalistic,usa,3.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=812,portuguese18,female,"['almada,', 'portugal']","portuguese
(por)","['french', 'german', 'spanish', '']","['50,', 'female', '']",12.0,academic,usa,10.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=829,portuguese19,male,"['florianopolis,', 'brazil']","portuguese
(por)","['portuguese', 'interlingua', '']","['32,', 'male', '']",4.0,naturalistic,usa,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=933,portuguese22,female,"['luanda,', 'angola']","portuguese
(por)","['spanish', 'italian', 'french', 'czech', '']","['43,', 'female', '']",17.0,naturalistic,usa,15.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=972,portuguese25,female,"['janeiro,', 'brazil']","portuguese
(por)","['spanish', '']","['20,', 'female', '']",18.0,academic,usa,1.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1109,portuguese26,female,"['grande,', 'brazil']","portuguese
(por)","['spanish', '']","['25,', 'female', '']",10.0,academic,usa,6.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1187,portuguese28,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'french', '']","['36,', 'female', '']",10.0,academic,usa,12.0,36.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1305,portuguese32,male,"['redonda,', 'brazil']","portuguese
(por)","['spanish', 'italian', '']","['29,', 'male', '']",12.0,naturalistic,usa,5.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1389,portuguese35,female,"['paulo,', 'brazil']","portuguese
(por)","['french', 'spanish', 'dutch', 'esperanto', '']","['22,', 'female', '']",9.0,academic,usa,0.3,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1438,portuguese36,female,"['uberlandia,', 'brazil']","portuguese
(por)","['spanish', 'french', '']","['39,', 'female', '']",15.0,academic,usa,12.0,39.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1454,portuguese37,female,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['43,', 'female', '']",26.0,naturalistic,usa,16.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1553,portuguese39,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'italian', 'german', '']","['26,', 'female', '']",8.0,academic,usa,0.2,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1849,portuguese41,male,"['city,', 'mexico']","portuguese
(por)","['spanish', 'french', '']","['22,', 'male', '']",10.0,naturalistic,usa,7.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1883,portuguese42,male,"['luanda,', 'angola']","portuguese
(por)","['spanish', '']","['24,', 'male', '']",21.0,academic,usa,3.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1922,portuguese43,female,"['gerais,', 'brazil']","portuguese
(por)","['spanish', '']","['32,', 'female', '']",8.0,academic,usa,7.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1930,portuguese44,female,"['janeiro,', 'brazil']","portuguese
(por)","['spanish', '']","['38,', 'female', '']",24.0,naturalistic,usa,14.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1941,portuguese45,female,"['salvador,', 'brazil']","portuguese
(por)","['spanish', '']","['19,', 'female', '']",7.0,academic,usa,12.5,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1989,portuguese47,female,"['sul,', 'brazil']","portuguese
(por)","['spanish', '']","['22,', 'female', '']",12.0,academic,usa,4.3,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2120,portuguese48,male,"['paulo,', 'brazil']","portuguese
(por)","['spanish', '']","['31,', 'male', '']",26.0,naturalistic,usa,3.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2314,portuguese50,female,"['votuporanga,', 'brazil']","portuguese
(por)","['spanish', '']","['20,', 'female', '']",6.0,academic,usa,5.7,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2340,portuguese52,female,"['recife,', 'brazil']","portuguese
(por)","['spanish', '']","['51,', 'female', '']",14.0,academic,usa,25.0,51.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2395,portuguese53,female,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['26,', 'female', '']",14.0,academic,usa,4.5,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2451,portuguese54,male,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['19,', 'male', '']",12.0,academic,usa,1.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2468,portuguese55,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', '']","['25,', 'female', '']",15.0,academic,usa,4.5,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2501,portuguese56,female,"['preto,', 'brazil']","portuguese
(por)","['spanish', '']","['23,', 'female', '']",12.0,naturalistic,usa,9.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2503,portuguese57,female,"['lisbon,', 'portugal']","portuguese
(por)","['spanish', '']","['22,', 'female', '']",11.0,academic,usa,11.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2513,portuguese58,male,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'german', 'french', '']","['21,', 'male', '']",5.0,academic,usa,3.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2573,portuguese59,male,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['43,', 'male', '']",16.0,naturalistic,usa,5.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2594,portuguese60,female,"['paulo,', 'brazil']","portuguese
(por)",['none'],"['22,', 'female', '']",12.0,academic,usa,10.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2718,portuguese61,female,"['piraciciaba,', 'brazil']","portuguese
(por)","['spanish', '']","['29,', 'female', '']",12.0,academic,usa,6.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2721,portuguese62,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', '']","['29,', 'female', '']",7.0,academic,usa,3.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2813,portuguese63,male,"['janeiro,', 'brazil']","portuguese
(por)",['none'],"['19,', 'male', '']",8.0,academic,usa,1.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2831,portuguese64,female,"['luanda,', 'angola']","portuguese
(por)","['spanish', '']","['19,', 'female', '']",10.0,naturalistic,usa,4.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2952,portuguese67,male,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'hebrew', 'aramaic', '']","['31,', 'male', '']",8.0,academic,usa,5.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2954,portuguese68,female,"['janeiro,', 'brazil']","portuguese
(por)","['spanish', '']","['47,', 'female', '']",11.0,academic,usa,19.0,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2998,portuguese69,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', '']","['50,', 'female', '']",42.0,naturalistic,usa,7.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=623,mandarin12,male,"['singapore,', 'singapore']","mandarin
(cmn)","['cantonese', 'spanish', 'french', '']","['23,', 'male', '']",1.0,naturalistic,uk,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=746,mandarin15,female,"['tainan,', 'taiwan']","mandarin
(cmn)","['french', 'swedish', 'japanese', '']","['28,', 'female', '']",11.0,academic,uk,4.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1990,mandarin57,male,"['shanghai,', 'china']","mandarin
(cmn)","['cantonese', '']","['20,', 'male', '']",12.0,academic,uk,0.2,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2529,mandarin99,female,"['jiangxi,', 'china']","mandarin
(cmn)",['none'],"['26,', 'female', '']",9.0,academic,uk,1.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=970,arabic24,male,"['cairo,', 'egypt']","arabic
(arz)",['none'],"['40,', 'male', '']",7.0,academic,uk,3.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1392,arabic36,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['36,', 'male', '']",6.0,academic,uk,6.0,36.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1457,arabic46,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['28,', 'male', '']",13.0,academic,uk,1.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1805,arabic68,male,"['london,', 'uk']","arabic
(ars)",['none'],"['20,', 'male', '']",6.0,naturalistic,uk,9.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1810,arabic69,female,"['kerma,', 'sudan']","arabic
(apd)","['nobiin', '']","['55,', 'female', '']",15.0,academic,uk,21.0,55.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['28,', 'male', '']",12.0,academic,uk,2.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['27,', 'male', '']",7.0,academic,uk,7.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"['amman,', 'jordan']","arabic
(acm)",['none'],"['23,', 'female', '']",4.0,academic,uk,5.5,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['29,', 'male', '']",13.0,academic,uk,17.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['25,', 'male', '']",13.0,academic,uk,0.5,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"['city,', 'kuwait']","arabic
(afb)",['none'],"['20,', 'male', '']",5.0,academic,uk,3.1,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=77,english2,female,"['birmingham,', 'uk']","english
(eng)","['german', 'mandarin', '']","['30,', 'female', '']",0.0,naturalistic,uk,30.0,30.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=68,english11,female,"['staffordshire,', 'uk']","english
(eng)","['french', '']","['35,', 'female', '']",0.0,naturalistic,uk,35.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=69,english12,female,"['leicester,', 'uk']","english
(eng)","['french', '']","['71,', 'female', '']",0.0,naturalistic,uk,71.0,71.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=70,english13,male,"['oxfordshire,', 'uk']","english
(eng)",['none'],"['69,', 'male', '']",0.0,naturalistic,uk,69.0,69.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=97,english38,male,"['littlehampton,', 'uk']","english
(eng)",['none'],"['27,', 'male', '']",0.0,naturalistic,uk,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=100,english40,male,"['dudley,', 'uk']","english
(eng)",['none'],"['53,', 'male', '']",0.0,naturalistic,uk,53.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=144,english80,male,"['scotland,', 'uk']","english
(eng)",['none'],"['34,', 'male', '']",0.0,naturalistic,uk,34.0,34.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=149,english85,male,"['ireland,', 'uk']","english
(eng)",['none'],"['31,', 'male', '']",0.0,naturalistic,uk,31.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=419,english108,male,"['ireland,', 'uk']","english
(eng)","['dutch', 'french', 'german', 'spanish', '']","['21,', 'male', '']",0.0,naturalistic,uk,21.5,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=421,english110,male,"['norfolk,', 'uk']","english
(eng)","['japanese', '']","['21,', 'male', '']",0.0,naturalistic,uk,0.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=443,english115,male,"['hertfordshire,', 'uk']","english
(eng)",['none'],"['31,', 'male', '']",0.0,naturalistic,uk,31.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=469,english123,female,"['california,', 'usa']","english
(eng)",['none'],"['28,', 'female', '']",0.0,naturalistic,uk,23.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=492,english129,male,"['lancashire,', 'uk']","english
(eng)","['korean', 'indonesian', 'polish', 'french', '']","['25,', 'male', '']",0.0,naturalistic,uk,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=506,english134,female,"['ireland,', 'uk']","english
(eng)","['french', '']","['22,', 'female', '']",0.0,naturalistic,uk,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=516,english141,male,"['york,', 'uk']","english
(eng)","['french', 'german', '']","['19,', 'male', '']",0.0,naturalistic,uk,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=518,english143,male,"['minnesota,', 'usa']","english
(eng)","['french', '']","['42,', 'male', '']",0.0,naturalistic,uk,42.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=521,english145,male,"['edmunds,', 'uk']","english
(eng)",['none'],"['18,', 'male', '']",0.0,naturalistic,uk,13.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=549,english164,male,"['leeds,', 'uk']","english
(eng)",['none'],"['38,', 'male', '']",0.0,naturalistic,uk,38.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=564,english172,male,"['kingston,', 'jamaica']","english
(eng)",['none'],"['49,', 'male', '']",0.0,naturalistic,uk,49.0,49.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=611,english188,male,"['scotland,', 'uk']","english
(eng)",['none'],"['35,', 'male', '']",0.0,naturalistic,uk,35.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=638,english194,male,"['england,', 'uk']","english
(eng)",['none'],"['19,', 'male', '']",0.0,naturalistic,uk,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=680,english206,female,"['england,', 'uk']","english
(eng)","['slovenian', '']","['35,', 'female', '']",0.0,naturalistic,uk,35.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=738,english215,male,"['warwickshire,', 'uk']","english
(eng)","['spanish', 'italian', 'yiddish', '']","['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=740,english217,male,"['middlesex,', 'uk']","english
(eng)","['french', 'german', 'spanish', 'italian', 'japanese', '']","['66,', 'male', '']",0.0,naturalistic,uk,66.0,66.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=754,english221,male,"['london,', 'uk']","english
(eng)","['yoruba', '']","['45,', 'male', '']",0.0,naturalistic,uk,45.0,45.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=772,english226,male,"['surrey,', 'uk']","english
(eng)",['none'],"['38,', 'male', '']",0.0,naturalistic,uk,38.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=773,english227,female,"['surrey,', 'uk']","english
(eng)",['none'],"['42,', 'female', '']",0.0,naturalistic,uk,42.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=852,english250,male,"['england,', 'uk']","english
(eng)",['none'],"['19,', 'male', '']",0.0,naturalistic,uk,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=900,english267,male,"['leeds,', 'uk']","english
(eng)","['french', '']","['66,', 'male', '']",0.0,naturalistic,uk,66.0,66.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=901,english268,female,"['leeds,', 'uk']","english
(eng)","['french', 'german', '']","['67,', 'female', '']",0.0,naturalistic,uk,67.0,67.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=902,english269,female,"['adelaide,', 'australia']","english
(eng)","['french', '']","['22,', 'female', '']",0.0,naturalistic,uk,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,"['paz,', 'bolivia']","english
(eng)","['arabic', 'spanish', '']","['24,', 'female', '']",0.0,naturalistic,uk,7.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,"['london,', 'uk']","english
(eng)",['none'],"['24,', 'female', '']",0.0,naturalistic,uk,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1101,english308,male,"['wales,', 'uk']","english
(eng)","['welsh', '']","['34,', 'male', '']",0.0,naturalistic,uk,34.0,34.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1108,english310,female,"['oxford,', 'uk']","english
(eng)","['punjabi', '']","['37,', 'female', '']",0.0,naturalistic,uk,22.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1138,english319,male,"['lincolnshire,', 'uk']","english
(eng)",['none'],"['29,', 'male', '']",0.0,naturalistic,uk,29.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1215,english334,female,"['england,', 'uk']","english
(eng)",['none'],"['18,', 'female', '']",0.0,naturalistic,uk,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1241,english350,female,"['staffordshire,', 'uk']","english
(eng)",['none'],"['18,', 'female', '']",0.0,naturalistic,uk,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,english354,female,"['new', 'zealand']","english
(eng)","['maori', 'french', 'german', '']","['23,', 'female', '']",0.0,naturalistic,uk,22.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1287,english363,male,"['donington,', 'uk']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1292,english365,male,"['oxford,', 'uk']","english
(eng)","['french', '']","['52,', 'male', '']",0.0,naturalistic,uk,52.0,52.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1293,english366,female,"['bournesmouth,', 'uk']","english
(eng)",['none'],"['25,', 'female', '']",0.0,naturalistic,uk,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1294,english367,female,"['birkenhead,', 'uk']","english
(eng)","['french', 'russian', '']","['25,', 'female', '']",0.0,naturalistic,uk,23.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1295,english368,male,"['strattford-on-avon,', 'uk']","english
(eng)","['french', 'german', '']","['43,', 'male', '']",0.0,naturalistic,uk,43.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1310,english374,male,"['wales,', 'uk']","english
(eng)","['welsh', '']","['36,', 'male', '']",0.0,naturalistic,uk,36.0,36.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,english375,male,"['connecticut,', 'usa']","english
(eng)","['spanish', '']","['28,', 'male', '']",0.0,naturalistic,uk,28.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,"['england,', 'uk']","english
(eng)",['none'],"['20,', 'female', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,"['wales,', 'uk']","english
(eng)","['german', '']","['20,', 'female', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1536,english448,male,"['scotland,', 'uk']","english
(eng)","['german', '']","['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1544,english450,male,"['windsor,', 'uk']","english
(eng)","['french', 'german', '']","['26,', 'male', '']",0.0,naturalistic,uk,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1554,english456,female,"['leyland,', 'uk']","english
(eng)",['none'],"['37,', 'female', '']",0.0,naturalistic,uk,37.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1561,english460,female,"['england,', 'uk']","english
(eng)","['german', '']","['19,', 'female', '']",0.0,naturalistic,uk,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1635,english465,male,"['buckinghamshire,', 'uk']","english
(eng)","['french', 'spanish', 'mandarin', '']","['20,', 'male', '']",0.0,naturalistic,uk,19.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1642,english470,male,"['buzzard,', 'uk']","english
(eng)","['french', 'japanese', '']","['21,', 'male', '']",0.0,naturalistic,uk,20.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1650,english473,male,"['nottingham,', 'uk']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1688,english487,female,"['london,', 'uk']","english
(eng)","['french', '']","['22,', 'female', '']",0.0,naturalistic,uk,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1692,english488,female,"['scotland,', 'uk']","english
(eng)",['none'],"['35,', 'female', '']",0.0,naturalistic,uk,35.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1724,english496,male,"['england,', 'uk']","english
(eng)","['japanese', '']","['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,"['columbia,', 'canada']","english
(eng)","['french', 'japanese', '']","['39,', 'female', '']",0.0,naturalistic,uk,36.0,39.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,"['exminister,', 'uk']","english
(eng)","['french', 'arabic', '']","['19,', 'female', '']",0.0,naturalistic,uk,17.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2081,english566,male,"['england,', 'uk']","english
(eng)",['none'],"['22,', 'male', '']",0.0,naturalistic,uk,22.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2121,english572,male,"['texas,', 'usa']","english
(eng)","['german', 'azerbaijani', 'french', '']","['51,', 'male', '']",0.0,naturalistic,uk,48.0,51.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2171,english578,male,"['lancashire,', 'uk']","english
(eng)","['french', '']","['60,', 'male', '']",0.0,naturalistic,uk,60.0,60.0
